"TIMESTAMP","RECORD","T_panel","T_air","RH_air","P_barometric","WindSpeed","WindDirection","Solar_kW","Solar_MJ_Tot","Rainfall_Tot"
"2018-04-17 18:10:00",0,52.57,-224.8,"NAN",375.2,4.132,220.8,0.395,0.08178941,0
"2018-04-17 18:15:00",1,52.61,-222.6,"NAN",375.2,4.887,223.1,0.396,0.118849,0
"2018-04-17 18:20:00",2,52.61,-221.5,"NAN",375.3,5.785,240.5,0.365,0.1142509,0
"2018-04-17 18:25:00",3,52.61,-221.3,"NAN",375.2,5.155,251,0.331,0.104017,0
"2018-04-17 18:30:00",4,52.57,-221.5,"NAN",375.3,4.929,238.1,0.31,0.09528874,0
"2018-04-17 18:35:00",5,52.53,-221,"NAN",375.3,4.469,264.9,0.305,0.09201309,0
"2018-04-17 18:40:00",6,52.44,-221.3,"NAN",375.2,5.642,265.7,0.126,0.05378366,0
"2018-04-17 18:45:00",7,52.24,-221.1,"NAN",375.2,2.584,280.7,0.296,0.05218653,0
"2018-04-17 18:50:00",8,51.95,-221.2,"NAN",375.2,5.726,262.2,0.242,0.04036572,0
"2018-04-17 18:55:00",9,51.58,-221,"NAN",375.2,5.403,232.8,0.1,0.03246211,0
"2018-04-17 19:00:00",10,51.17,-220.9,"NAN",375.2,2.381,225.5,0.085,0.02669424,0
"2018-04-17 19:05:00",11,50.69,-220.5,"NAN",375.2,3.231,223.9,0.188,0.05752087,0
"2018-04-17 19:10:00",12,50.36,-220.4,"NAN",375.2,3.463,229.4,0.193,0.05680368,0
"2018-04-17 19:15:00",13,50.12,-220.4,"NAN",375.2,4.397,271.8,0.175,0.05716519,0
"2018-04-17 19:20:00",14,49.99,-220.7,"NAN",375.2,2.989,292.7,0.13,0.0447634,0
"2018-04-17 19:25:00",15,49.91,-220.7,"NAN",375.2,5.073,296.8,0.106,0.03467995,0
"2018-04-17 19:30:00",16,49.79,-221,"NAN",375.2,3.593,286.3,0.092,0.02950069,0
"2018-04-17 19:35:00",17,49.63,-220.9,"NAN",375.2,3.616,296.6,0.075,0.0247282,0
"2018-04-17 19:40:00",18,49.43,-221,"NAN",375.2,4.149,254,0.06,0.01992508,0
"2018-04-17 19:45:00",19,49.14,-221.1,"NAN",375.2,4.903,297.5,0.047,0.01597672,0
"2018-04-17 19:50:00",20,48.86,-220.4,"NAN",375.2,4.475,323.1,0.037,0.01247609,0
"2018-04-17 19:55:00",21,48.5,-220.7,"NAN",375.2,3.495,335.2,0.027,0.009351986,0
"2018-04-17 20:00:00",22,48.1,-221,"NAN",375.2,1.659,315.7,0.018,0.006614571,0
"2018-04-17 20:05:00",23,47.62,-220.8,"NAN",375.2,4.113,275.5,0.009,0.004212973,0
"2018-04-17 20:10:00",24,47.1,-220.9,"NAN",375.2,1.695,273.8,0.004,0.001638444,0
"2018-04-17 20:15:00",25,46.59,-221.1,"NAN",375.2,0.856,7.575,0.002,0.0008141755,0
"2018-04-17 20:20:00",26,46.03,-221,"NAN",375.2,1.535,334.8,0.001,0.0004172889,0
"2018-04-17 20:25:00",27,45.4,-220.7,"NAN",375.2,1.379,325.5,0,0.0001730386,0
"2018-04-17 20:30:00",28,44.77,-221.2,"NAN",375.2,1.313,1.447,0,0.0001017925,0
"2018-04-17 20:35:00",29,44.1,-220.4,"NAN",375.2,1.398,323.8,0,3.05383E-05,0
"2018-04-17 20:40:00",30,43.51,-220.8,"NAN",375.2,1.463,1.448,0,0,0
"2018-04-17 20:45:00",31,42.96,-221,"NAN",375.2,1.405,21.67,0,0,0
"2018-04-17 20:50:00",32,42.38,-221,"NAN",375.2,1.267,40.83,0,0,0
"2018-04-17 20:55:00",33,41.87,-220.8,"NAN",375.2,0.928,44.07,0,0,0
"2018-04-17 21:00:00",34,41.41,-220.9,"NAN",375.2,1.428,23.6,0,0,0
"2018-04-17 21:05:00",35,40.9,-220.6,"NAN",375.2,1.872,39.87,0,0,0
"2018-04-17 21:10:00",36,40.47,-220.4,"NAN",375.2,1.865,50.01,0,0,0
"2018-04-17 21:15:00",37,40.12,-220.3,"NAN",375.2,2.133,52.76,0,0,0
"2018-04-17 21:20:00",38,39.82,-220.5,"NAN",375.3,1.953,55.56,0,0,0
"2018-04-17 21:25:00",39,39.55,-220.6,"NAN",375.2,1.529,56.53,0,0,0
"2018-04-17 21:30:00",40,39.27,-220.6,"NAN",375.2,1.049,40.75,0,0,0
"2018-04-17 21:35:00",41,39.04,-220.5,"NAN",375.2,1.029,20.47,0,0,0
"2018-04-17 21:40:00",42,38.77,-220.6,"NAN",375.2,1.134,12.94,0,0,0
"2018-04-17 21:45:00",43,38.42,-220.6,"NAN",375.2,0.941,14.36,0,0,0
"2018-04-17 21:50:00",44,38.16,-220.5,"NAN",375.2,0.862,19.94,0,0,0
"2018-04-17 21:55:00",45,37.89,-220.2,"NAN",375.2,0.621,10.55,0,0,0
"2018-04-17 22:00:00",46,37.66,-220.2,"NAN",375.2,0.97,354.4,0,0,0
"2018-04-17 22:05:00",47,37.42,-220.4,"NAN",375.3,0.973,24.82,0,0,0
"2018-04-17 22:10:00",48,37.2,-220.1,"NAN",375.2,0.951,28.61,0,0,0
"2018-04-17 22:15:00",49,37.04,-220.3,"NAN",375.3,0.147,303,0,0,0
"2018-04-17 22:20:00",50,36.85,-220.4,"NAN",375.2,0.154,43.22,0,0,0
"2018-04-17 22:25:00",51,36.62,-219.7,"NAN",375.2,0.363,304.4,0,0,0
"2018-04-17 22:30:00",52,36.43,-220,"NAN",375.3,0.673,21.73,0,0,0
"2018-04-17 22:35:00",53,36.2,-220.6,"NAN",375.2,0.951,8.79,0,0,0
"2018-04-17 22:40:00",54,35.96,-220.6,"NAN",375.2,0.934,347.5,0,0,0
"2018-04-17 22:45:00",55,35.77,-220.3,"NAN",375.2,0.97,331.3,0,0,0
"2018-04-17 22:50:00",56,35.58,-220.3,"NAN",375.3,0.65,316.1,0,0,0
"2018-04-17 22:55:00",57,35.35,-220.1,"NAN",375.3,0.637,353.3,0,0,0
"2018-04-17 23:00:00",58,35.16,-220.3,"NAN",375.2,0.751,62.25,0,0,0
"2018-04-17 23:05:00",59,35.01,-220.1,"NAN",375.2,0.882,56.89,0,0,0
"2018-04-17 23:10:00",60,34.89,-220.2,"NAN",375.2,0.47,59.21,0,0,0
"2018-04-17 23:15:00",61,34.74,-220.2,"NAN",375.2,0.614,0.338,0,0,0
"2018-04-17 23:20:00",62,34.62,-220.1,"NAN",375.2,1.271,333.7,0,0,0
"2018-04-17 23:25:00",63,34.51,-220.4,"NAN",375.2,1.254,332.4,0,0,0
"2018-04-17 23:30:00",64,34.43,-220.4,"NAN",375.2,1.15,0.048,0,0,0
"2018-04-17 23:35:00",65,34.35,-220.2,"NAN",375.2,1.392,39.82,0,0,0
"2018-04-17 23:40:00",66,34.32,-220.4,"NAN",375.3,1.303,66.53,0,0,0
"2018-04-17 23:45:00",67,34.32,-220.6,"NAN",375.2,0.598,42.14,0,0,0
"2018-04-17 23:50:00",68,34.28,-220.7,"NAN",375.3,0.421,0.241,0,0,0
"2018-04-17 23:55:00",69,34.2,-220.6,"NAN",375.3,1.646,351.4,0,0,0
"2018-04-18 00:00:00",70,34.16,-220.2,"NAN",375.2,1.934,343.4,0,0,0
"2018-04-18 00:05:00",71,34.16,-220.4,"NAN",375.3,1.705,328.1,0,0,0
"2018-04-18 00:10:00",72,34.2,-220.6,"NAN",375.2,1.333,317.6,0,0,0
"2018-04-18 00:15:00",73,34.2,-220.6,"NAN",375.3,1.751,323.2,0,0,0
"2018-04-18 00:20:00",74,34.2,-220.7,"NAN",375.2,0.908,354.3,0,0,0
"2018-04-18 00:25:00",75,34.2,-221.2,"NAN",375.2,1.702,2.415,0,0,0
"2018-04-18 00:30:00",76,34.16,-220.7,"NAN",375.2,1.82,26.44,0,0,0
"2018-04-18 00:35:00",77,34.09,-220.3,"NAN",375.3,2.372,22.19,0,0,0
"2018-04-18 00:40:00",78,34.01,-220.6,"NAN",375.3,1.98,17.53,0,0,0
"2018-04-18 00:45:00",79,33.94,-220.6,"NAN",375.2,2.362,26.3,0,0,0
"2018-04-18 00:50:00",80,33.89,-220.5,"NAN",375.2,2.561,31.3,0,0,0
"2018-04-18 00:55:00",81,33.82,-220.3,"NAN",375.2,2.434,48.47,0,0,0
"2018-04-18 01:00:00",82,33.74,-220.2,"NAN",375.2,2.3,53.54,0,0,0
"2018-04-18 01:05:00",83,33.67,-219.9,"NAN",375.3,3.025,59.6,0,0,0
"2018-04-18 01:10:00",84,33.63,-220.3,"NAN",375.2,3.018,59.5,0,0,0
"2018-04-18 01:15:00",85,33.55,-220.8,"NAN",375.2,2.238,70.81,0,0,0
"2018-04-18 01:20:00",86,33.48,-221.1,"NAN",375.2,2.032,72.45,0,0,0
"2018-04-18 01:25:00",87,33.36,-220.9,"NAN",375.2,2.28,65.93,0,0,0
"2018-04-18 01:30:00",88,33.28,-220.4,"NAN",375.2,1.829,79.7,0,0,0
"2018-04-18 01:35:00",89,33.17,-220.4,"NAN",375.2,1.96,76.61,0,0,0
"2018-04-18 01:40:00",90,33.02,-220.3,"NAN",375.2,1.539,89.1,0,0,0
"2018-04-18 01:45:00",91,32.86,-220.4,"NAN",375.2,3.502,81.2,0,0,0
"2018-04-18 01:50:00",92,32.78,-220.4,"NAN",375.3,2.777,68.84,0,0,0
"2018-04-18 01:55:00",93,32.71,-220.3,"NAN",375.2,3.234,80.6,0,0,0
"2018-04-18 02:00:00",94,32.63,-220.3,"NAN",375.2,3.92,82.9,0,0,0
"2018-04-18 02:05:00",95,32.63,-220.5,"NAN",375.2,2.767,88.1,0,0,0
"2018-04-18 02:10:00",96,32.59,-220.4,"NAN",375.2,2.607,82.4,0,0,0
"2018-04-18 02:15:00",97,32.56,-220.5,"NAN",375.2,4.083,91.9,0,0,0
"2018-04-18 02:20:00",98,32.56,-220.5,"NAN",375.2,3.417,106.7,0,0,0
"2018-04-18 02:25:00",99,32.56,-220.5,"NAN",375.2,3.515,92.9,0,0,0
"2018-04-18 02:30:00",100,32.59,-220.3,"NAN",375.3,1.79,103.9,0,0,0
"2018-04-18 02:35:00",101,32.59,-220,"NAN",375.2,1.767,102,0,0,0
"2018-04-18 02:40:00",102,32.63,-220.6,"NAN",375.2,2.564,120.9,0,0,0
"2018-04-18 02:45:00",103,32.63,-220.5,"NAN",375.2,1.999,128.8,0,0,0
"2018-04-18 02:50:00",104,32.63,-220.5,"NAN",375.2,1.862,135.6,0,0,0
"2018-04-18 02:55:00",105,32.63,-220.5,"NAN",375.2,2.038,122.8,0,0,0
"2018-04-18 03:00:00",106,32.63,-220.3,"NAN",375.2,2.195,140.7,0,0,0
"2018-04-18 03:05:00",107,32.63,-220.2,"NAN",375.2,1.751,141.3,0,0,0
"2018-04-18 03:10:00",108,32.63,-220.8,"NAN",375.3,2.368,140.8,0,0,0
"2018-04-18 03:15:00",109,32.67,-220.6,"NAN",375.3,2.881,87,0,0,0
"2018-04-18 03:20:00",110,32.67,-220.3,"NAN",375.2,2.342,87.8,0,0,0
"2018-04-18 03:25:00",111,32.63,-220.3,"NAN",375.2,2.212,124,0,0,0
"2018-04-18 03:30:00",112,32.63,-220.9,"NAN",375.2,3.224,91.7,0,0,0
"2018-04-18 03:35:00",113,32.63,-220.9,"NAN",375.2,3.414,88.7,0,0,0
"2018-04-18 03:40:00",114,32.59,-220.6,"NAN",375.3,2.751,103.2,0,0,0
"2018-04-18 03:45:00",115,32.56,-220.5,"NAN",375.2,3.146,90.8,0,0,0
"2018-04-18 03:50:00",116,32.48,-220.6,"NAN",375.2,2.996,80.1,0,0,0
"2018-04-18 03:55:00",117,32.44,-220.4,"NAN",375.2,3.247,89.3,0,0,0
"2018-04-18 04:00:00",118,32.37,-220.3,"NAN",375.2,3.1,97.8,0,0,0
"2018-04-18 04:05:00",119,32.32,-220.4,"NAN",375.3,3.992,91.7,0,0,0
"2018-04-18 04:10:00",120,32.29,-220.2,"NAN",375.2,3.29,84.9,0,0,0
"2018-04-18 04:15:00",121,32.29,-220.5,"NAN",375.3,3.943,92.1,0,0,0
"2018-04-18 04:20:00",122,32.29,-220.6,"NAN",375.2,3.211,70.34,0,0,0
"2018-04-18 04:25:00",123,32.29,-220.3,"NAN",375.2,3.548,103.3,0,0,0
"2018-04-18 04:30:00",124,32.29,-220.3,"NAN",375.2,3.711,100.5,0,0,0
"2018-04-18 04:35:00",125,32.32,-220.3,"NAN",375.2,3.214,87.1,0,0,0
"2018-04-18 04:40:00",126,32.32,-220.2,"NAN",375.2,2.937,80.3,0,0,0
"2018-04-18 04:45:00",127,32.32,-220.4,"NAN",375.3,2.999,86.1,0,0,0
"2018-04-18 04:50:00",128,32.29,-220.2,"NAN",375.2,2.898,91.8,0,0,0
"2018-04-18 04:55:00",129,32.25,-220.1,"NAN",375.2,2.359,89.5,0,0,0
"2018-04-18 05:00:00",130,32.21,-220.4,"NAN",375.2,2.672,74.61,0,0,0
"2018-04-18 05:05:00",131,32.1,-220.1,"NAN",375.2,2.875,81.5,0,0,0
"2018-04-18 05:10:00",132,31.98,-220.5,"NAN",375.2,2.751,78.16,0,0,0
"2018-04-18 05:15:00",133,31.91,-220.5,"NAN",375.3,2.398,83,0,0,0
"2018-04-18 05:20:00",134,31.83,-220.4,"NAN",375.2,4.002,64.54,0,0,0
"2018-04-18 05:25:00",135,31.79,-220.7,"NAN",375.3,2.973,78.06,0,0,0
"2018-04-18 05:30:00",136,31.75,-220.5,"NAN",375.2,3.077,71.88,0,0,0
"2018-04-18 05:35:00",137,31.75,-220.5,"NAN",375.2,4.596,67.85,0,0,0
"2018-04-18 05:40:00",138,31.75,-220.4,"NAN",375.2,5.018,65.17,0,0,0
"2018-04-18 05:45:00",139,31.79,-220.6,"NAN",375.3,5.312,80.1,0,0,0
"2018-04-18 05:50:00",140,31.83,-220.1,"NAN",375.3,4.4,64.15,0,0,0
"2018-04-18 05:55:00",141,31.91,-220.2,"NAN",375.3,4.299,74.39,0,0,0
"2018-04-18 06:00:00",142,31.94,-220.2,"NAN",375.2,4.844,73.4,0,0,0
"2018-04-18 06:05:00",143,31.98,-220.2,"NAN",375.2,4.942,73.38,0,0,0
"2018-04-18 06:10:00",144,32.02,-220.5,"NAN",375.2,5.08,75.05,0,0,0
"2018-04-18 06:15:00",145,32.06,-220.7,"NAN",375.2,5.811,75.87,0,2.038018E-05,0
"2018-04-18 06:20:00",146,32.13,-220.4,"NAN",375.3,5.165,78.62,0,0.0001019009,0
"2018-04-18 06:25:00",147,32.17,-220.5,"NAN",375.2,6.919,73.72,0.001,0.0001630415,0
"2018-04-18 06:30:00",148,32.21,-220,"NAN",375.2,6.367,76.54,0.002,0.0004687443,0
"2018-04-18 06:35:00",149,32.29,-220.6,"NAN",375.2,4.74,84.9,0.003,0.0008253975,0
"2018-04-18 06:40:00",150,32.32,-220.3,"NAN",375.3,6.354,76.37,0.007,0.001620225,0
"2018-04-18 06:45:00",151,32.37,-220.4,"NAN",375.2,4.74,90.9,0.013,0.003087598,0
"2018-04-18 06:50:00",152,32.44,-220.5,"NAN",375.3,6.341,75.05,0.018,0.004738393,0
"2018-04-18 06:55:00",153,32.48,-220.5,"NAN",375.2,5.684,68.5,0.025,0.006572609,0
"2018-04-18 07:00:00",154,32.56,-220.3,"NAN",375.2,4.531,61.35,0.031,0.008427206,0
"2018-04-18 07:05:00",155,32.63,-220.8,"NAN",375.2,6.749,80.6,0.038,0.01040408,0
"2018-04-18 07:10:00",156,32.71,-220.5,"NAN",375.2,5.599,69.18,0.047,0.01269685,0
"2018-04-18 07:15:00",157,32.83,-220.5,"NAN",375.2,5.481,68.43,0.091,0.02479231,0
"2018-04-18 07:20:00",158,32.98,-220.3,"NAN",375.2,5.37,74.1,0.1,0.02864369,0
"2018-04-18 07:25:00",159,33.21,-220.4,"NAN",375.3,5.906,78.21,0.107,0.03151644,0
"2018-04-18 07:30:00",160,33.44,-220.3,"NAN",375.2,5.155,78.43,0.115,0.0323097,0
"2018-04-18 07:35:00",161,33.63,-220.4,"NAN",375.2,5.596,82.6,0.137,0.03906403,0
"2018-04-18 07:40:00",162,33.89,-220.5,"NAN",375.3,5.824,74.92,0.149,0.04293478,0
"2018-04-18 07:45:00",163,34.16,-220.3,"NAN",375.2,5.625,78.54,0.18,0.04994391,0
"2018-04-18 07:50:00",164,34.47,-220.4,"NAN",375.2,5.975,75.95,0.202,0.05705514,0
"2018-04-18 07:55:00",165,34.82,-220.2,"NAN",375.2,5.348,70.88,0.228,0.06517676,0
"2018-04-18 08:00:00",166,35.24,-220.4,"NAN",375.2,5.939,66.85,0.25,0.07263323,0
"2018-04-18 08:05:00",167,35.66,-220.3,"NAN",375.2,6.876,75.27,0.264,0.07730332,0
"2018-04-18 08:10:00",168,36.12,-220.2,"NAN",375.2,6.641,76.33,0.279,0.08124201,0
"2018-04-18 08:15:00",169,36.58,-220.2,"NAN",375.3,6.543,65.83,0.29,0.08593626,0
"2018-04-18 08:20:00",170,37,-220.3,"NAN",375.2,6.514,86.7,0.289,0.0869438,0
"2018-04-18 08:25:00",171,37.47,-220.2,"NAN",375.3,5.419,77,0.301,0.08786016,0
"2018-04-18 08:30:00",172,37.85,-220.3,"NAN",375.2,5.243,69.37,0.319,0.09373763,0
"2018-04-18 08:35:00",173,38.27,-220.2,"NAN",375.2,6.014,64.73,0.337,0.09745564,0
"2018-04-18 08:40:00",174,38.7,-220.4,"NAN",375.2,6.824,76.99,0.34,0.1025489,0
"2018-04-18 08:45:00",175,39.32,394.1,"NAN",375.2,5.756,76.6,0.328,0.09744536,0
"2018-04-18 08:50:00",176,39.86,113.6,"NAN",375.2,6.265,78.17,0.398,0.110306,0
"2018-04-18 08:55:00",177,39.89,42.62,"NAN",375.3,6.412,73.53,0.409,0.122131,0
"2018-04-18 09:00:00",178,40.09,-12.46,"NAN",375.2,5.318,69.47,0.4,0.1221793,0
"2018-04-18 09:05:00",179,40.43,-55.79,"NAN",375.2,5.841,72.17,0.41,0.1202689,0
"2018-04-18 09:10:00",180,40.75,-89.8,"NAN",375.3,4.426,81.1,0.439,0.127201,0
"2018-04-18 09:15:00",181,41.09,-116.6,"NAN",375.2,5.805,69.11,0.484,0.13945,0
"2018-04-18 09:20:00",182,41.48,-137.7,"NAN",375.2,6.726,81.2,0.51,0.1499481,0
"2018-04-18 09:25:00",183,41.87,-154.4,"NAN",375.2,5.138,88.3,0.523,0.154744,0
"2018-04-18 09:30:00",184,42.3,-167.5,"NAN",375.2,5.883,77.98,0.536,0.158929,0
"2018-04-18 09:35:00",185,42.73,-177.2,"NAN",375.2,5.357,72.07,0.55,0.1630328,0
"2018-04-18 09:40:00",186,43.24,-183.7,"NAN",375.2,5.707,65.64,0.566,0.1681848,0
"2018-04-18 09:45:00",187,43.67,-187.5,"NAN",375.3,5.524,56.98,0.58,0.1719704,0
"2018-04-18 09:50:00",188,44.1,-189.5,"NAN",375.2,6.027,77.76,0.596,0.1765004,0
"2018-04-18 09:55:00",189,44.53,-190.6,"NAN",375.3,5.152,69.93,0.612,0.1812218,0
"2018-04-18 10:00:00",190,45,-191.2,"NAN",375.2,4.482,69.26,0.626,0.1861424,0
"2018-04-18 10:05:00",191,45.52,-191.5,"NAN",375.2,4.299,63.66,0.638,0.1902417,0
"2018-04-18 10:10:00",192,46.07,-191.6,"NAN",375.2,3.508,59.29,0.65,0.1931413,0
"2018-04-18 10:15:00",193,46.59,-191.6,"NAN",375.2,3.1,67.44,0.664,0.1968663,0
"2018-04-18 10:20:00",194,47.1,-191.6,"NAN",375.2,4.247,50.76,0.682,0.2024037,0
"2018-04-18 10:25:00",195,47.62,-191.6,"NAN",375.3,2.166,87,0.693,0.2071575,0
"2018-04-18 10:30:00",196,48.14,-191.6,"NAN",375.2,2.574,63.91,0.713,0.2118185,0
"2018-04-18 10:35:00",197,48.74,-191.7,"NAN",375.2,1.669,73.1,0.727,0.2162331,0
"2018-04-18 10:40:00",198,49.27,-191.6,"NAN",375.2,1.826,131.4,0.744,0.2208624,0
"2018-04-18 10:45:00",199,49.83,-191.6,"NAN",375.2,3.048,78.49,0.754,0.2246629,0
"2018-04-18 10:50:00",200,50.44,-191.5,"NAN",375.2,0.849,187.7,0.762,0.2277656,0
"2018-04-18 10:55:00",201,51.05,-191.5,"NAN",375.2,1.414,153.6,0.776,0.2312912,0
"2018-04-18 11:00:00",202,51.67,-191.5,"NAN",375.2,0.252,152.4,0.794,0.2356746,0
"2018-04-18 11:05:00",203,52.53,-191.5,"NAN",375.2,2.231,123.2,0.763,0.2366707,0
"2018-04-18 11:10:00",204,53.19,-191.5,"NAN",375.2,1.49,36.56,0.818,0.2386855,0
"2018-04-18 11:15:00",205,53.85,-191.5,"NAN",375.3,0.271,38.2,0.819,0.2487365,0
"2018-04-18 11:20:00",206,54.52,-191.6,"NAN",375.2,1.679,194.3,0.846,0.2442596,0
"2018-04-18 11:25:00",207,55.19,-191.6,"NAN",375.2,1.052,171.8,0.79,0.2476266,0
"2018-04-18 11:30:00",208,55.74,-191.5,"NAN",375.2,1.47,189.5,0.717,0.2214972,0
"2018-04-18 11:35:00",209,56.2,-191.5,"NAN",375.2,0.402,351.6,0.566,0.1867747,0
"2018-04-18 11:40:00",210,56.59,-191.5,"NAN",375.2,1.395,149.1,0.641,0.1815245,0
"2018-04-18 11:45:00",211,56.76,-191.5,"NAN",375.2,1.346,120.4,0.593,0.1808329,0
"2018-04-18 11:50:00",212,56.88,-191.5,"NAN",375.2,0.706,183.2,0.646,0.1888577,0
"2018-04-18 11:55:00",213,57.01,-191.5,"NAN",375.2,0.193,108.1,0.764,0.211056,0
"2018-04-18 12:00:00",214,57.27,-191.5,"NAN",375.2,0.693,0.072,0.702,0.2305716,0
"2018-04-18 12:05:00",215,57.49,-191.5,"NAN",375.2,1.771,14.39,0.738,0.21,0
"2018-04-18 12:10:00",216,57.61,-191.4,"NAN",375.2,2.541,137.5,0.814,0.2193713,0
"2018-04-18 12:15:00",217,57.78,-191.4,"NAN",375.2,0.617,160.6,0.891,0.2728943,0
"2018-04-18 12:20:00",218,58.04,-191.5,"NAN",375.2,2.313,203.9,0.834,0.2601639,0
"2018-04-18 12:25:00",219,58.34,-191.6,"NAN",375.2,2.845,253.2,0.915,0.2571423,0
"2018-04-18 12:30:00",220,58.6,-191.4,"NAN",375.2,1.124,275.3,0.869,0.2704694,0
"2018-04-18 12:35:00",221,58.86,-191.4,"NAN",375.2,1.506,176.8,0.944,0.271762,0
"2018-04-18 12:40:00",222,59.25,314.4,"NAN",375.2,2.842,146.9,0.919,0.2724947,0
"2018-04-18 12:45:00",223,59.12,149.7,"NAN",375.2,1.294,95.5,0.943,0.2857391,0
"2018-04-18 12:50:00",224,59.25,75.18,"NAN",375.2,0.627,137.8,1.021,0.2729174,0
"2018-04-18 12:55:00",225,59.38,16.95,"NAN",375.2,4.256,42.51,0.95,0.2875617,0
"2018-04-18 13:00:00",226,59.47,-31.38,"NAN",375.2,1.542,138.4,0.918,0.2807838,0
"2018-04-18 13:05:00",227,59.56,-71.1,"NAN",375.2,0.493,300.6,1.042,0.2849493,0
"2018-04-18 13:10:00",228,59.73,-104.7,"NAN",375.2,1.166,109.3,0.736,0.2615475,0
"2018-04-18 13:15:00",229,59.87,-132.9,"NAN",375.2,1.65,284.9,0.923,0.2786109,0
"2018-04-18 13:20:00",230,60,-156.6,"NAN",375.2,2.391,299.9,0.893,0.2240721,0
"2018-04-18 13:25:00",231,60.04,-175.9,"NAN",375.2,2.577,244.3,0.906,0.2851695,0
"2018-04-18 13:30:00",232,60.13,-191.3,"NAN",375.2,2.662,220.9,0.686,0.2386039,0
"2018-04-18 13:35:00",233,60.13,-201.8,"NAN",375.2,2.368,349.1,1.032,0.2599392,0
"2018-04-18 13:40:00",234,60.13,-208.5,"NAN",375.2,0.64,1.952,0.769,0.2735052,0
"2018-04-18 13:45:00",235,60.26,-213.1,"NAN",375.2,1.441,136.2,0.8,0.250258,0
"2018-04-18 13:50:00",236,60.35,-215.8,"NAN",375.2,1.316,222,0.717,0.2299192,0
"2018-04-18 13:55:00",237,60.39,-217.4,"NAN",375.2,2.293,156.2,0.62,0.2654497,0
"2018-04-18 14:00:00",238,60.39,-218.2,"NAN",375.2,1.444,158.8,1.009,0.219318,0
"2018-04-18 14:05:00",239,60.35,-218.8,"NAN",375.2,2.604,234.6,0.927,0.2876358,0
"2018-04-18 14:10:00",240,60.39,-219,"NAN",375.3,1.712,6.025,0.841,0.2656322,0
"2018-04-18 14:15:00",241,60.53,-219.5,"NAN",375.2,2.251,200.7,0.757,0.2737322,0
"2018-04-18 14:20:00",242,60.61,-219.6,"NAN",375.2,1.741,260.3,0.932,0.2525745,0
"2018-04-18 14:25:00",243,60.7,-219.7,"NAN",375.2,2.074,220.1,0.867,0.2770568,0
"2018-04-18 14:30:00",244,60.79,-219.7,"NAN",375.2,2.051,155.9,0.83,0.2640644,0
"2018-04-18 14:35:00",245,60.92,-220.1,"NAN",375.2,3.642,180.6,0.803,0.225594,0
"2018-04-18 14:40:00",246,60.92,-219.8,"NAN",375.2,1.039,181.8,0.903,0.2479911,0
"2018-04-18 14:45:00",247,60.97,-219.6,"NAN",375.2,1.637,195.5,0.871,0.2693624,0
"2018-04-18 14:50:00",248,61.06,-220.1,"NAN",375.2,4.459,277.3,0.783,0.2497483,0
"2018-04-18 14:55:00",249,61.15,-219.6,"NAN",375.2,0.34,257.5,0.703,0.2270844,0
"2018-04-18 15:00:00",250,61.19,-219.9,"NAN",375.2,1.64,310.5,0.763,0.2291178,0
"2018-04-18 15:05:00",251,61.28,-219.9,"NAN",375.2,2.43,297,0.815,0.2388583,0
"2018-04-18 15:10:00",252,61.37,-220.1,"NAN",375.2,3.339,297.2,0.846,0.2531235,0
"2018-04-18 15:15:00",253,61.41,-219.8,"NAN",375.2,1.045,278.4,0.774,0.24806,0
"2018-04-18 15:20:00",254,61.54,-220.1,"NAN",375.2,4.27,271.5,0.758,0.2348217,0
"2018-04-18 15:25:00",255,61.54,-220.1,"NAN",375.2,1.336,340.5,0.744,0.2293155,0
"2018-04-18 15:30:00",256,61.5,-220.1,"NAN",375.2,3.564,261.4,0.734,0.2310793,0
"2018-04-18 15:35:00",257,61.5,-220,"NAN",375.3,4.299,257,0.794,0.2257605,0
"2018-04-18 15:40:00",258,61.45,-220.2,"NAN",375.2,4.452,249.5,0.799,0.2328587,0
"2018-04-18 15:45:00",259,61.45,-220,"NAN",375.2,1.32,184.7,0.803,0.2480406,0
"2018-04-18 15:50:00",260,61.54,-220.2,"NAN",375.2,2.548,244.7,0.487,0.2140817,0
"2018-04-18 15:55:00",261,61.59,-219.8,"NAN",375.2,0.826,298.2,0.804,0.2167458,0
"2018-04-18 16:00:00",262,61.77,-220.1,"NAN",375.2,1.885,220.6,0.662,0.1927203,0
"2018-04-18 16:05:00",263,61.99,-219.9,"NAN",375.2,2.1,71.19,0.661,0.2161532,0
"2018-04-18 16:10:00",264,62.21,-220,"NAN",375.2,1.401,59.71,0.605,0.1736907,0
"2018-04-18 16:15:00",265,62.39,-220.1,"NAN",375.2,2.489,188,0.556,0.1758631,0
"2018-04-18 16:20:00",266,62.57,-220.6,"NAN",375.2,2.375,197.2,0.613,0.1698026,0
"2018-04-18 16:25:00",267,62.57,-220.5,"NAN",375.2,2.398,202.8,0.355,0.1215849,0
"2018-04-18 16:30:00",268,62.39,-220.2,"NAN",375.2,1.392,266.1,0.547,0.1372503,0
"2018-04-18 16:35:00",269,62.21,-220.1,"NAN",375.2,0.323,50.07,0.344,0.1152816,0
"2018-04-18 16:40:00",270,61.99,-220.1,"NAN",375.2,0.238,135.9,0.345,0.1088465,0
"2018-04-18 16:45:00",271,61.81,-220.6,"NAN",375.3,1.571,260.8,0.343,0.1009069,0
